EpisodeID,Character,Replica
147,"Howard","Marci Grossman, Lisa Mazzarino."
147,"Raj","Megan Pincus."
147,"Howard","Tammy Cho."
147,"Raj","Oh, who was that girl from our Starbucks?"
147,"Howard","Arlene Russel."
147,"Raj","Yes. Arlene. She wrote no way on both our cappuccinos."
147,"Howard","Poor Bert. That guy’s got a rough afternoon ahead of him."
147,"Amy","Well, how would you want a girl to tell you she was not interested?"
147,"Raj","I guess, uh, I’d like her to sit me down, look me in the eye and say, I was wrong. I love you. And then maybe she could touch me in a special way."
147,"Howard","That is how you reject a guy."
147,"Amy","Okay, I do not have time for this. I am just gonna go find him and be brutally honest."
147,"Howard","No, do not."
147,"Raj","He will be so upset. He will probably climb up the Empire State Building and start swatting at planes."
147,"Howard","You want us to talk to him?"
147,"Amy","Really? You would do that?"
147,"Raj","Sure. We have both been in his shoes. We will let him down with compassion and respect."
147,"Amy","Thank you."
147,"Howard","Let’s go."
147,"Raj","So we tell him she is a lesbian, right?"
147,"Howard","Of course we tell him she is a lesbian."
147,"Penny","And hold three, two, one. Very good. Now let’s try Warrior 2. And hold."
147,"Sheldon","I have read that there are great yogis who have such mastery over their bodies they can draw water in through their genitals."
147,"Penny","Yeah, well, I do not think we are gonna get to do that today."
147,"Sheldon","Too bad. It seems like a good way to drink a milk shake without getting brain freeze."
147,"Leonard","Oh, hey."
147,"Penny","And now we go to Reverse Warrior."
147,"Leonard","How did she get you to do yoga?"
147,"Sheldon","Well, to be honest, I thought she said Yoda."
147,"Penny","I am helping him relax because, unlike you, he supports me."
147,"Leonard","Oh, how many times do I have to say it? I support you."
147,"Penny","Sheldon, take a break."
147,"Sheldon","Namaste."
147,"Penny","Okay, if you support me, what was with that phone call?"
147,"Leonard","Fine. I am not sure you should have quit. But if you care so much what I think, why did not you ask me before you did it?"
147,"Penny","Oh, so now I need your permission? Would you have asked me before you quit your job?"
147,"Leonard","Yes. I thought we were in the kind of relationship where we make decisions together. If I am wrong, then maybe we need to talk about the kind of relationship we are actually in."
147,"Penny","Yeah, well, maybe we do."
147,"Sheldon","I am willing to if you guys are."
147,"Leonard","Can we please have some privacy?"
147,"Sheldon","Y, No. I am as much a part of this relationship as you two, and I think it is high time we put all our cards on the table. For example, where is this going? Are you two ever getting married? And, if so, where will we all live? Have you thought about that?"
147,"Leonard","No."
147,"Sheldon","Penny?"
147,"Penny","Okay, wait. What are we doing?"
147,"Leonard","For some reason, we are planning a future where we both live with Sheldon forever."
147,"Sheldon","Good. Now we are getting somewhere."
147,"Penny","Look, I know you think I am being reckless, and you might be right, but I need to take this shot."
147,"Sheldon","Yeah, no kidding. Despite what it says on her résumé, she is no longer 22."
147,"Leonard","I swear, I am on your side."
147,"Penny","You keep saying you are on my side, but you do not act like it."
147,"Sheldon","He does that to me, too. Why do we put up with it?"
147,"Leonard","Listen, I could never do what you are doing, okay? I would be terrified."
147,"Penny","Well, it is scary for me, too."
147,"Sheldon","I am fine with it."
147,"Leonard","My point is, just because I could not do it does not mean you should not. And I am proud of you."
147,"Penny","Okay. Thank you."
147,"Sheldon","Well, to celebrate this reconciliation, let’s all share a milk shake. Uh, Penny, you will need a straw."
147,"Jesse","You are back."
147,"Bernadette","Yes, I am, there is a few more things I want to say to you. Stuart’s store is just fine, and he is a much nicer person than you are, and if you still have that comic, I’d like to buy it right now."
147,"Jesse","No problem. Oh, you want a latte while you wait?"
147,"Bernadette","No, I do not want a latte. I want a cappuccino and a blueberry scone."
147,"Jesse","I only have chocolate chip."
147,"Bernadette","Well, that sounds even better."
147,"Bert","Thanks for coming to the mineral and rock show with me."
147,"Raj","We are sorry Amy did not want to go."
147,"Howard","Really, really sorry."
147,"Bert","Eh. Who needs her when I have you guys? Rock show! Rock show! Rock show! Rock show! Rock show! Rock show! Rock sho-o-o-o-o-ow!"
148,"Howard","T-minus 60 seconds."
148,"Raj","Oh, it all comes down to this."
148,"Leonard","Oh, I have got butterflies."
148,"Sheldon","Do not get soft on me, Hofstadter. I will slap those glasses right off your face."
148,"Penny","What is going on?"
148,"Leonard","Hey. We are about to buy tickets for Comic-Con."
148,"Penny","Oh."
148,"Howard","T Minus 45 seconds."
148,"Leonard","They sell out incredibly fast, but as long as one of us gets in, we can buy passes…"
148,"Sheldon","Good Lord, this is not the time for flirting, keep it in your pants."
148,"Penny","This is a whole lot of weird before coffee."
148,"Howard","T-minus 30 seconds."
148,"Raj","Oh, I have to go to the bathroom so bad."
148,"Sheldon","Every year. I told you, wear a diaper."
148,"Raj","And I told you I get diaper rash."
148,"Howard","15 seconds."
148,"Leonard","Well, this is it, this is it. This is it."
148,"Howard","Five, four, three, two, one."
148,"Sheldon","It is live. Go, go, go, go, go."
148,"Raj","Anyone in?"
148,"Sheldon","No."
148,"Leonard","Not yet."
148,"Howard","Nope."
148,"Sheldon","Do not stop refreshing your screens."
148,"All","Refresh. Refresh. Refresh…."
148,"Penny","Yeah, this is not gonna be enough coffee."
148,"All","Refresh… Refresh… Refresh…"
148,"Howard","It is been ten minutes. We are running out of time."
148,"Penny","To be cool? Yeah."
148,"Leonard","I did it, I did it, I am in the queue."
148,"Sheldon","Yay! And they say firefighters are the real heroes."
148,"Raj","Uh, what number in line are you?"
148,"Leonard","Uh, fifteen…"
148,"Howard","Great."
148,"Leonard","…thousand two hundred and eleven."
148,"Howard","Damn."
148,"Raj","Oh, they only have Thursday and Sunday passes left."
148,"Howard","Really?"
148,"Leonard","Oh, Thursday’s gone. Just Sunday left."
148,"Sheldon","Oh, Sunday’s the worst. Everybody’s leaving, most of the good panels are over, and the only T-shirts they have left are small and XXXXL."
148,"Leonard","Sunday’s gone."
148,"Sheldon","Not Sunday, I love Sunday."
148,"Raj","So that is it? Everything’s sold out?"
148,"Leonard","Yeah."
148,"Howard","I cannot believe we are not going."
148,"Sheldon","It is okay. You know, there, there is always WonderCon in Anaheim, you know? That, that is just as good. Excuse me."
148,"Penny","Oh, guys, this is really sad. And in a different way than it was twenty minutes ago."
148,"Sheldon","I cannot believe we wasted all that time on our Hulk costumes."
148,"Penny","What? You were all going as the Hulk?"
148,"Howard","Not the same Hulk. Ferrigno, Bana, Norton and Ruffalo."
148,"Raj","We would have been the angry green belles of the masquerade ball."
148,"All","Yeah."
148,"Penny","And we are back to the first kind of sad."
148,"Sheldon","Gentlemen, I have the solution to our Comic-Con problem. We do not need them. I am starting my own convention."
148,"Leonard","Sheldon, just buy scalped tickets with us."
148,"Sheldon","I told you. Buying scalped tickets is against the rules. If you get caught, you get banned from Comic-Con for life. Life, Leonard. You are gonna feel pretty silly when we are 80 years old, and you have to drive me down there and then wait in the car for three days."
148,"Leonard","Do what you want. We are getting scalped tickets."
148,"Howard","I already found a guy online who’s willing to sell."
148,"Sheldon","How do you know this is not a sting operation set up by the Comic-Con police?"
148,"Leonard","The same way I know that the people in the TV set cannot see me."
148,"Howard","Sheldon, just come with us. You are not gonna make your own convention."
148,"Sheldon","You know, there was a time when Comic-Con did not exist at all until one lone dreamer with a unique vision made it happen. And you mark my words, I am gonna rip that guy off."
148,"Sheldon","Yes, I am starting my own comic book convention, and I thought that your client, Robert Downey Jr., would be perfect to appear on our first panel. Oh, well, now, why are you saying no? You have not even asked him yet. You know, excuse me, but I sat through Iron Man 2. I believe he owes me two hours of his time. They hung up on me."
148,"Leonard","Did you tell them that you are holding your convention at a Marie Callender’s, and that every panellist gets a free slice of pie?"
148,"Sheldon","I did not even get to that part."
148,"Leonard","Look, even your friend Wil Wheaton thinks this is a waste of time."
148,"Sheldon","Not true. Wil thinks this is a great idea. He was just concerned that he was not a big enough celebrity to headline such an amazing event. Also, that is the same day that he shampoos his beard."
148,"Leonard","Sheldon, buddy, I just do not think this is going to come together for you."
148,"Sheldon","You do not know that. I still have plenty of solid leads on this list."
148,"Leonard","Good luck."
148,"Sheldon","No, wait. I need you to call Stan Lee, Leonard Nimoy and Bill Nye the Science Guy, ’cause, legally, I am not allowed to. Oh, and, also, Carrie Fisher, you know, ’cause I hear he can be pretty nuts."
148,"Penny","I cannot believe Leonard is spending hundreds of dollars on scalped tickets."
148,"Amy","Last week, you spent that on a little dress."
148,"Penny","Yeah, but those tickets only get him into Comic-Con. That dress gets me into anywhere I want."
148,"Bernadette","Those tickets were pretty expensive. I had to give Howie an advance on his allowance. Now he is never gonna put his toys away."
148,"Amy","Why cannot they do something sensible like Sheldon and start their own comic book convention? Also, who wants to throw me out that window?"
148,"Bernadette","Well, while they are acting like teenagers, we could do something grown-up."
148,"Amy","Oh. You mean like a museum?"
148,"Penny","Yes, like a museum, but anything else."
148,"Bernadette","Oh, I know. There is a nice hotel not far from here where they do afternoon tea."
148,"Amy","Ooh, afternoon tea, how sophisticated of us."
148,"Penny","Oh, all right, if we are gonna be fancy, I should probably put on clean underwear."
148,"Bernadette","La-dee-da, look who has clean underwear."
148,"Penny","No, we are gonna stop at Target on the way."
148,"Raj","Hey, since Sheldon’s not going to Comic-Con, maybe we could find a cool trio to dress up as."
148,"Leonard","Mmm, what if we go as The Fantastic Four, and just tell people that the Invisible Girl is standing there with us."
148,"Howard","Oh, and I thought our days of pretending to be with women who do not exist were over."
148,"Sheldon","Gentlemen, I am one step away from securing a huge guest for my convention."
148,"Leonard","Does that step include chloroform and a roll of duct tape?"
148,"Sheldon","I do not think that will be necessary for Mr. James Earl Jones. You heard me. The voice of Darth Vader, the Lion King’s dad, and FYI, the guy who says, This is CNN. Which also sounds like Darth Vader."
148,"Raj","How are you gonna get James Earl Jones?"
148,"Sheldon","Simple. Earlier today, he tweeted that he is looking forward to going to his favourite sushi restaurant for dinner. I googled an interview from four years ago which was conducted in his favourite sushi restaurant. That is where he will be, and that is where I am going, and…"
148,"Howard","And that is where Darth Vader’s gonna pour soy sauce on your head."
148,"Leonard","Sheldon, I do not care if you get scalped tickets with us or not, but please do not be creepy and go stalking this poor guy. You are gonna get in trouble."
148,"Sheldon","You are the ones who are going to get in trouble. You are buying non-transferable tickets. And from a stranger, no less. Not only can you get banned from Comic-Con, if caught, you could be charged with petty theft. You think about that while I am warning James Earl Jones about the danger of posting his location on Twitter. He got lucky this time. There are some weirdoes out there. Bom, bom, bom, bom, badum, bom, badum. Bom, bom, bom, bom, badum, bom, badum. Bom, bom, badala, baba, badalum, bom, badala, bom, bom, forgot my keys, bom, bom, bom, bom, badum, bom, badum…"
148,"Howard","Okay, great. Bye. Our friendly neighbourhood scalper says he is running late."
148,"Raj","Does he sound like a criminal?"
148,"Howard","What do you mean?"
148,"Raj","You know, did he say things like, youse guys, or, listen here, see?"
148,"Leonard","Yes. He, he is late because he is on his way here from 1940."
148,"Raj","I am just saying, we do not know who this guy is. What if he wants to steal our money or our kidneys, or make a suit outof our skins?"
148,"Howard","Why would someone want to make clothes out of your skin?"
148,"Raj","I do not know. Maybe ’cause dark does not show the stains?"
148,"Leonard","Well, now you are making me wonder if we should have met him at a neutral location."
148,"Howard","Why do you think I told him to come to your place?"
148,"Amy","There sure are a lot of little kids here."
148,"Penny","I cannot believe we thought this would makes us feel grown up."
148,"Bernadette","I cannot believe the waiter thought I was your daughter."
148,"Amy","Well, last time I got dressed up and had tea was when I was five. Just me, my teddy bear, Raggedy Ann and my hamster."
148,"Bernadette","That is cute."
148,"Amy","It was. Till my hamster ate all her babies. It got less cute really fast."
148,"Bernadette","Should we leave?"
148,"Penny","Well, there is a bar in the lobby."
148,"Bernadette","I could go for a drink."
148,"Amy","Aw. Drinking in the afternoon, just like her mommy."
148,"James Earl Jones","Let me guess. You like Star Wars. You know, I have been in other movies. But you do not care about those, do you? I have one thing to say to people like you. I like Star Wars, too. Care to join me?"
148,"Sheldon","Thank you. My friend Leonard said if I bothered you while you were eating, you’d think I was a creepy stalker."
148,"James Earl Jones","Well, your friend Leonard sounds like a real weenie."
148,"Sheldon","He is, Mr. Earl Jones, he is."
148,"Raj","Okay, so, I am on a Comic-Con message board, and there is a post from a guy where he says he got caught using someone else’s badge, and Sheldon was right, he did get charged with petty theft. Guys, if I go to jail dressed as the Human Torch, that might send the wrong message."
148,"Leonard","Maybe this is not a good idea."
148,"Howard","I can text the guy and tell him we changed our minds."
148,"Raj","Do it."
148,"Howard","Okay. We are officially not going to Comic-Con."
148,"Leonard","Hold on. We always do this."
148,"Howard","Do what?"
148,"Leonard","Chicken out. We are, we are so afraid of getting into trouble that we never do anything wrong."
148,"Raj","That is ’cause we are the good guys."
148,"Leonard","Even Batman breaks the rules."
148,"Raj","You know I struggle with Batman."
148,"Leonard","I say, this one time, instead of wimping out, let’s be badasses."
148,"Raj","Okay, I will be a badass, but only if you pinky-swear to be one, too."
148,"Leonard","Howard, you in on this?"
148,"Howard","No need. I am breaking rules all the time."
148,"Leonard","Name one."
148,"Howard","Last night. Drank my Pepto straight out of the bottle."
148,"Raj","What about that little cup they give you?"
148,"Howard","Yeah. What about it?"
148,"Raj","Are you impressed by that?"
148,"Leonard","A little."
148,"Raj","Yeah, me, too."
148,"James","You know, when I first read the script for Empire Strikes Back and Darth Vader told Luke he was his father, I thought for sure he was lying."
148,"Sheldon","Me, too. But he was not, was he?"
148,"James","He was not. How messed up was that?"
148,"Sheldon","So messed up."
148,"James","What do you say let’s go have some fun? My wife’s in New York, and I got a Lion King residual cheque burning a hole in my pocket."
148,"Penny","So, afternoon tea was a bust."
148,"Amy","On the bright side, every six-year-old there was jealous of my tiara. Not gonna lie, it felt good."
148,"Penny","Let me ask you a question, when did you guys start feeling grown up? ‘Cause I am not sure I do."
148,"Bernadette","Honestly, I thought when I got married I would, but I still kind of feel like I am pretending. It does not help that most of my clothes come from Gap Kids."
148,"Penny","Okay, so I am an adult, and the other day I saw an old man slip and fall down, and I laughed. I mean, I laughed hard. Like, like, out loud. If he was conscious, he would have heard me."
148,"Amy","Gosh."
148,"Penny","I know. One of the tennis balls came off his walker and bounced right off his head. I mean, I, I almost wet myself. I guess you had to be there."
148,"Amy","I think I have you both beat. Imagine trying to feel like a grown-up when you have never even been with a man."
148,"Penny","Okay, sex is not what makes you a grown-up."
148,"Bernadette","Yeah. Or you’d be the oldest one here."
148,"Penny","Really? Is that how you talk to your mother?"
148,"Howard","He just parked. He is on his way up."
148,"Leonard","Good. This is exciting."
148,"Raj","It is. I feel alive."
148,"Leonard","Yeah. What if we do get caught, who cares? So we get banned from Comic-Con."
148,"Raj","Maybe slapped with a fine."
148,"Howard","Oh, no. I’d be an astronaut and a bad boy, how will women keep their pants on?"
148,"Raj","Uh, maybe it will come up when I apply for citizenship. Oh, crap, what if it comes up when I apply for citizenship?"
148,"Leonard","I wonder if we’d have to disclose something like this when we apply for grants."
148,"Raj","He is gonna be here any second, what should we do?"
148,"Howard","Okay, you guys are such babies. I will handle this. If he thinks we are not home, he will go away."
148,"Raj","I thought you were a badass."
148,"Howard","I lied about the Pepto, I always use the little cup."
148,"Sheldon","Is it true, as a child, you were a stutterer and were functionally mute for eight years?"
148,"James","It is true."
148,"Sheldon","Oh. Is it true they used scuba gear to create the sound of Darth Vader breathing?"
148,"James","They sure did."
148,"Sheldon","Oh. Is it true that you were pre-med in college and you almost became a doctor?"
148,"James","That is right."
148,"Sheldon","Oh, James, I could listen to your stories all night."
148,"Penny","I mean, really, what is so great about being grown up?"
148,"Bernadette","Well, for starters, we’d be splitting this check three ways."
148,"Penny","I am serious. Who wants to do all that stuff? Have insurance, pay mortgages, leave one of those little notes when you hit a parked car."
148,"Amy","I told you it was Penny."
148,"Penny","Oh, come on, it was not me. Anyone could have knocked your mirror off, or whatever happened."
148,"Amy","Maybe the guys are right. I mean, we spent the whole night trying to be mature, and it was kind of boring. I am sure they are having more fun than we are."
148,"Howard","Oh, God, I could really use exactly two tablespoons of Pepto right now."
148,"Sheldon","Hey, Los Angeles. I am on a Ferris Wheel with Darth Vader. And he is nicer than you think."
148,"James","I am."
148,"Sheldon","In the jungle, the mighty jungle, the lion sleeps tonight…"
148,"James","Ah-wimoweh, ah-wimoweh…"
148,"Sheldon","Bring it home, Mufasa. Eee, eee, eee, eee, eee, um, um-a-weh."
148,"James","Ah-wimoweh, ah-wimoweh…"
148,"Sheldon","I do not understand what we are doing."
148,"James","Shh."
148,"Sheldon","Whose house is this?"
148,"James","Carrie Fisher. And she is a little crazy, so get ready to run."
148,"Carrie Fisher","It is not funny anymore, James."
148,"James","Then why am I laughing?"
148,"James","Ah, Sheldon, this is the perfect end to a perfect night."
148,"Sheldon","Okay. But I think it could have ended with the karaoke."
148,"James","What were you trying to ask me at the strip club?"
148,"Sheldon","Oh. How much does it cost to get them off my lap?"
148,"James","No. Something about a convention."
148,"Sheldon","Oh, right. Well, my friends and I could not get into Comic-Con this year, and I was trying to start my own convention, and I was going to ask if you would be a panelist."
148,"James","Why do not you and your friends come to Comic-Con with me?"
148,"Sheldon","Really?"
148,"James","Of course. And San Diego is right across the border from my favorite city on Earth, Tijuana, where I am taking you every night."
148,"Sheldon","Ay-yi-yi."
148,"James","Ay-yi-yi, bang-bang."
148,"James","So, Beau Bridges is on my shoulders, and Jeff Bridges is on Marlon Brando’s shoulders, and remember, we do not have permission to be in the pool… hey, Sheldon, wake up. And Angie Dickinson is about to sic the dogs on us, and I go under the water and Marlon goes under the water, and the water raises about two feet and sloshes all over her patio, and the dogs freak out and run like hell, and then we run like hell. Oh, boy, that was a lot of fun."
148,"Sheldon","I am sorry, who’s Angie Dickinson?"
149,"Amy","Item 28, your pet name for me. Time’s running out on this. You need to make a decision."
149,"Sheldon","I submitted you a notarised list."
149,"Amy","I am sorry, but Gollum and Flakey are not acceptable."
149,"Sheldon","Well, you do not like Princess Corncob, you do not like Fester, you are just impossible to please."
149,"Amy","We will come back to that one. This brings us to the final item in our annual State of the Relationship Summit. Item 29, Valentine’s Day."
149,"Sheldon","Ah, the worst for last. Hmm. Classic Flakey."
149,"Amy","Before you get upset, I believe I have come up with a way for us to celebrate the occasion that we both can enjoy."
149,"Sheldon","People usually start a meeting with a joke, but you go ahead, end with one."
149,"Amy","I propose we spend a weekend at a bed-and-breakfast in Napa Valley."
149,"Sheldon","I hate every word in that sentence. Including in, at, we and a."
149,"Amy","Come on, Sheldon. Why not?"
149,"Sheldon","For starters, a bed-and-breakfast forces you to eat with strangers at your table."
149,"Amy","One step ahead of you, Bernadette and Wolowitz are going with us."
149,"Sheldon","Oh, very well. What are the sleeping arrangements? We have only been dating for three years. If we were to share a room, people might talk."
149,"Amy","I got you your own room."
149,"Sheldon","What if my room has a claw-foot bathtub?"
149,"Amy","It does not. I know it makes you feel like you are bathing inside a monster."
149,"Sheldon","Look, I appreciate the effort, but I am still unclear how this trip is supposed to be enjoyable for me."
149,"Amy","We are going to have Valentine’s Day dinner on a fully functioning vintage train."
149,"Sheldon","Vintage? Be specific."
149,"Amy","An Alcoa FA-4 diesel locomotive leading a train of meticulously restored 1915 Pullman first-class coaches."
149,"Sheldon","Wow. I am feeling the urge to hug you. And one, and two, all right, Gollum, we are good."
149,"Bernadette","Are you sure you guys do not want to come with us to Napa? You could probably still get a room."
149,"Penny","No, I think we are just gonna have a quiet weekend at home."
149,"Leonard","Plus, I am not sure it is a great idea to take Penny to where wine comes from. What? It is a joke. Oh, come on. We bust on each other. I wear dorky glasses, you might have a problem, it is all for laughs."
149,"Penny","That would really piss me off if I did not have a buzz going on."
149,"Sheldon","Howard, which pocket watch will you be wearing for dinner on the train?"
149,"Howard","I am sorry, what?"
149,"Sheldon","Oh, I am afraid if we wear the same pocket watch, it will be embarrassing."
149,"Howard","I do not own a pocket watch."
149,"Sheldon","Oh, my. Well, then my apologies for bringing up this sore spot."
149,"Raj","Since you two are gonna be around for Valentine’s, would you mind watching Cinnamon?"
149,"Penny","You have Valentine’s plans? Which came out sounding way more surprised than I meant. Here, let me try that again. You have Valent… See? I cannot do it."
149,"Raj","I do not have plans which is why I booked time on the big telescope that night."
149,"Amy","Well, an evening looking at the stars, that is still kind of romantic."
149,"Raj","Except I will be alone."
149,"Amy","I am trying to put lipstick on a pig here. Work with me."
149,"Leonard","We’d be happy to watch Cinnamon."
149,"Penny","Yeah."
149,"Raj","Thank you. Oh, and I’d like for at least one of us to see some action, so if you guys happen to have sex, it is cool if she stays in the room."
149,"Penny","Hey, same goes for the two of you with Amy."
149,"Amy","What do you think, Sheldon?"
149,"Sheldon","It is magnificent. This is going to be the best Valentine’s Day ever."
149,"Amy","I am so glad you like it."
149,"Sheldon","I am prepared to say I love it, as soon as I confirm there are no hobos aboard."
149,"Leonard","Okay. Raj, I got it. Bye. That was your daddy. He wanted me to say that he misses… Why am I doing this?"
149,"Penny","Happy Valentine’s Day."
149,"Leonard","Ooh, flowers and chocolates? Somebody’s trying to get me out of my panties."
149,"Penny","Do not be surprised if you find five chocolates missing and three gross coconut ones with a bite taken out. It came that way when I bought it."
149,"Leonard","Got you a little something, too."
149,"Penny","Aw, jewellery. Oh, my God, Lakers tickets?"
149,"Leonard","It gets better. Instead of me, you can take someone who will actually enjoy it."
149,"Penny","Aw. You are the best boyfriend ever."
149,"Leonard","Thank you. Seriously, please do not make me go."
149,"Penny","Should we take this little party to the bedroom?"
149,"Leonard","Mm, do not have to, we have the whole place to ourselves."
149,"Penny","Oh, that is true."
149,"Leonard","In fact, if you want, we can do it right here on Sheldon’s spot."
149,"Penny","That is the least sexy thing anyone’s ever said to me."
149,"Leonard","To the bedroom."
149,"Penny","Yeah."
149,"Waiter","And for the entrée, tonight’s special is a seafood risotto. Do you have any questions?"
149,"Sheldon","Uh, I do. Uh, does this train car have the original link-and-pin coupler or the Miller Hook and Platform?"
149,"Waiter","I am sorry, I meant questions about the food."
149,"Sheldon","Oh, of course. Um, is the seafood risotto being served on a train car with the original link-and-pin coupler or the Miller Hook and Platform?"
149,"Amy","Uh, I think we are gonna need a minute."
149,"Man in seat behind","Fun fact, it is neither. They actually use the AAR type E coupler. If you listen carefully when the locomotive disconnects, you will hear the characteristic click-pshht-thunk of the knuckle."
149,"Sheldon","Get out of town."
149,"Howard","Fun fact, I am gonna jump off this train."
149,"Leonard","Hey, Cinnamon, guess who just did it human style."
149,"Penny","Oh, my God."
149,"Leonard","It is a little late, but I will take it."
149,"Penny","No, Cinnamon ate the chocolates. That is really bad for dogs."
149,"Leonard","Oh, crap. What are we gonna do?"
149,"Penny","We gotta get her to a vet right now."
149,"Leonard","I do not have a vet. I have a podiatrist, an optometrist, an allergist, a dermatologist, a urologist. You’d think I’d have a vet."
149,"Penny","Okay. There is one not far from here. Come on. Let’s go."
149,"Leonard","Okay. Koothrappali was right. We should have let her watch."
149,"Sheldon","Do another one, do another one."
149,"Man","Okay. Here’s my impression of the Amtrak Acela barreling down the Eastern Corridor. Wch-wch-wch-wch-shhhh. Wch-wch-wch-wch-shhhh. Wch-wch-wch-wch-shhhh."
149,"Sheldon","It is like there is a train in your mouth. Howard: Oh, yeah. I have got one. Um, the Amtrak Wolverine coming into Chicago. Bwch-wch-wch-wch-wch-wch, bwch-wch-wch-wch-wch-wch. Ooo-ooo."
149,"Man","I have been on that train. And I just was again."
149,"Amy","See if you guys can guess this one. Bang. Splat. Thud."
149,"Sheldon","How many trains have you been on?"
149,"Man","Tons. A box fell on my head at UPS six years ago. Now I just collect disability and ride trains."
149,"Sheldon","Wow. Your life’s amazing."
149,"Man","Not always. A box fell on my head at UPS six years ago. Now I just collect disability and ride trains."
149,"Amy","Why do I even try?"
149,"Bernadette","I am gonna fix this right now."
149,"Howard","Okay. Just make it look like an accident."
149,"Bernadette","Excuse me. You are at Valentine’s dinner with your girlfriend. Now get back over there and be with her."
149,"Sheldon","You are right. That was insensitive of me. I have to go back to my table now. You should join us."
149,"Man","All right."
149,"Bernadette","Great. Now there is two of ’em."
149,"Lady Vet","How much chocolate did she eat?"
149,"Penny","A whole box."
149,"Leonard","Well, to be fair, you ate a lot of it before you gave it to me."
149,"Penny","So the point is I may have saved her life."
149,"Vet","I am sorry, is this a joke to you?"
149,"Leonard","No. Maybe to her."
149,"Vet","How big a box of chocolate was it?"
149,"Penny","Uh, something like this. I do not know. It came free with a full tank of gas."
149,"Leonard","Really? Do you know how much those Lakers tickets were?"
149,"Penny","Do you know how much gas is?"
149,"Vet","Hey."
149,"Penny","Sorry."
149,"Leonard","Sorry."
149,"Raj","Oh, my God, Cinnamon, are you okay? I cannot believe you two. You do whatever it takes to save her life. If she needs new organs, I will buy any dog necessary and scrap them for parts."
149,"Vet","You are the owner?"
149,"Raj","Owner, father, soul mate, and if anything happens to her, your worst nightmare."
149,"Vet","Well, she is not throwing up, which is a good sign. So, I am gonna take her in back, put her on fluids and give her something to absorb the toxins."
149,"Raj","Okay. Okay, thank you. Oh, if she is scared, you can sing to her. She likes Katy Perry. Oh, but do not do Firework, that gets her all riled up."
149,"Vet","Got it. Should have been a dentist."
149,"Man","Okay, what was the best four-ten-four U.S. Locomotive ever built?"
149,"Sheldon","Trick question. There never was one."
149,"Man","Or was there?"
149,"Sheldon","What?"
149,"Man","In 1944, the Pacific Railroad built number 6131, which rearranged the drivers and cylinders, solving the problem of the Q-1, creating a duplex-drive four-four-six-four."
149,"Sheldon","In what world is a four-four-six-four a four-ten-four?"
149,"Howard","A world I do not want to live in. Seriously, I no longer want to live in this world."
149,"Man","Hold on to your conductor’s hat. You crank the second and third axles, creating a pair of internal connecting rods, and boom, four-ten-four. If you think about it, the Q-2 was like the four-ten-four America never made."
149,"Sheldon","I may never stop thinking about it. Amy, what are the odds we run into this guy?"
149,"Waiter","Better than you think."
149,"Man","You know, if you ask nicely, they will let you visit the engine room."
149,"Sheldon","I never want this day to end."
149,"Amy","It is feeling like it never will."
149,"Sheldon","Come on."
149,"Man","Hey, did I tell you what happened to me at UPS?"
149,"Raj","As if Valentine’s Day was not bad enough, you try to kill my dog? And with cheap chocolate, no less?"
149,"Penny","It was not cheap. It was free."
149,"Leonard","We are really sorry. It was an accident."
149,"Penny","Yeah, we were not even out of the room that long."
149,"Leonard","Oh, no, come on. It was a while. It was a while."
149,"Raj","Oh, is Cinnamon gonna be okay?"
149,"Vet","She is responding well. We just want to keep her a little longer for observation."
149,"Raj","All right. Uh, would, would it be okay for me to see her? We are usually in bed by now, and I want her to know that I am here. Yes, we sleep together, and sometimes we spoon."
149,"Vet","It is okay. I sleep with my dog, too. We are not supposed to let people in back, but I think I can make an exception."
149,"Raj","Thank you."
149,"Vet","Come on. By the way, I sang her Katy Perry."
149,"Raj","Oh, yeah?"
149,"Vet","And I do not care what that obnoxious parrot back there says. I crushed it."
149,"Penny","I think there is something going on between the two of them."
149,"Leonard","Maybe, but you also think nine minutes is not a while, so what do you know?"
149,"Howard","You okay?"
149,"Amy","Why? Because my boyfriend’s off playing choo-choo with some weirdo?"
149,"Howard","Well, to be fair, they are both weirdos."
149,"Amy","I do not know what made me think tonight would be any different."
149,"Bernadette","Well, just the fact that you got him up here still says a lot. To be honest, I bet Howie 200"
149,"Howard","I am going to the Lego store to get a big-ass R2-D2."
149,"Bernadette","See? It is not just Sheldon. They are all idiots."
149,"Howard","She is right."
149,"Bernadette","So, your boyfriend’s a fixer-upper. Most of them are. I mean, look at this guy. You think he came like this? When I met him, he was a hot, goofy mess. Now, he is been to space. That is all me."
149,"Howard","I had a little to do with it."
149,"Bernadette","Oh, sure you did. Who’s Mama’s big space man?"
149,"Howard","I am."
149,"Leonard","They have been in there, like, half an hour."
149,"Penny","Yeah, for future reference, that is a while."
149,"Leonard","How long should we stay?"
149,"Penny","I do not know. I am kind of hungry."
149,"Leonard","I saw a Thai place next door."
149,"Penny","Oh. Okay. Oh. Oh. Hey."
149,"Leonard","How’s she doing?"
149,"Penny","How is everything?"
149,"Leonard","Yeah."
149,"Raj","She is gonna be okay; they are gonna let me take her home."
149,"Penny","Oh, good."
149,"Vet","So I want you to keep a close eye on her for the next 24 hours. Here are a few warning signs to look out for, and if you see any of them, do not hesitate to call."
